PlayerName,FirstAppearance,LatestAppearance,g,pa,ab,r,h,rbi,2b,3b,hr,bb,sb,cs,hbp,sh,sf,so,ibb,gdp,MainPos,Pos_1b,Pos_2b,Pos_3b,Pos_c,Pos_cf,Pos_dh,Pos_lf,Pos_p,Pos_ph,Pos_pr,Pos_rf,Pos_ss,avg_value,avg_label,obp_value,obp_label,slg_value,slg_label,ops_value,ops_label,iso_value,iso_label
Giovanni Tensen,"April 18, 2015 (Curacao Neptunus - <b>HCAW</b>)","September 24, 2017 (<b>HCAW</b> - Hoofddorp Pioniers)",45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,0,0,0,44,1,0,0,0,0.0,.000,0.3401275825613274,.340,0.0,.000,0.0,.000,0.0,.000
Giovany Perez,"April 26, 2018 (Twins - <b>Silicon Storks</b>)","August 31, 2019 (DSS - <b>Silicon Storks</b>)",55,218,186,23,41,16,8,0,0,24,2,2,4,3,1,39,0,4,Shortstop,0,3,0,0,0,0,0,0,0,1,0,52,0.22043010752688172,.220,0.34008155089777525,.340,0.26344086021505375,.263,0.5799546216829436,.579,0.043010752688172046,.043
Glenn Bakker,"May 15, 2014 (<b>Hoofddorp Pioniers</b> - Mampaey Hawks)","September 9, 2018 (DSS - <b>Hoofddorp Pioniers</b>)",153,448,397,29,71,38,13,2,1,28,6,6,13,6,2,94,2,9,Right Fielder,2,0,0,56,5,4,3,1,19,1,84,0,0.17884130982367757,.178,0.3397399358745992,.339,0.22921914357682618,.229,0.48368342929111185,.483,0.05037783375314862,.050
Glenn Fasting,"August 15, 2010 (HCAW - <b>Sparta-Feyenoord</b>)","August 31, 2011 (UVV - <b>Sparta-Feyenoord</b>)",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,6,0,0,0,0,0.0,.000,0.3397399358745992,.339,0.0,.000,,.000,0.0,.000
Glenn Romney,"April 14, 2011 (<b>UVV</b> - Hoofddorp Pioniers)","August 31, 2014 (Mampaey Hawks - <b>AdoLakers</b>)",110,368,289,49,84,30,13,0,0,63,2,1,7,4,3,51,2,5,First Baseman,58,0,0,0,0,31,0,19,12,0,3,0,0.2906574394463668,.290,0.34001491371351467,.340,0.3356401384083045,.335,0.7595531818865653,.759,0.04498269896193772,.044
Glenn Wassink,"April 20, 2014 (Mampaey Hawks - <b>Kinheim</b>)","September 27, 2020 (Quick Amersfoort - <b>DSS/KINHEIM</b>)",99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,1,98,0,0,0,0,1.0,1.000,0.34002077248799367,.340,1.0,1.000,2.0,.000,0.0,.000
Glennton Poulo,"April 12, 2012 (Sparta-Feyenoord - <b>AdoLakers</b>)","July 4, 2019 (<b>Silicon Storks</b> - HCAW)",76,219,201,16,45,17,6,0,0,7,4,2,2,9,0,64,0,5,Third Baseman,15,13,18,0,0,14,9,1,6,1,12,0,0.22388059701492538,.223,0.3398394584824751,.339,0.2537313432835821,.253,0.5003066857493355,.500,0.029850746268656716,.029
Glimphor Rifaela,"May 7, 2011 (<b>Sparta-Feyenoord</b> - Curacao Neptunus)","April 11, 2013 (<b>AdoLakers</b> - L&D Amsterdam Pirates)",26,59,53,1,8,5,2,0,0,4,0,0,1,0,0,19,1,1,Pinch Hitter,1,0,0,9,0,10,1,0,11,0,0,0,0.1509433962264151,.150,0.3397858793734005,.339,0.18867924528301888,.188,0.4259673808762392,.425,0.03773584905660377,.037
Greg Hansen,"June 7, 2014 (<b>AdoLakers</b> - Curacao Neptunus)","August 30, 2014 (<b>AdoLakers</b> - Mampaey Hawks)",11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,0,1,0,10,0,0,0,0,0.0,.000,0.33978287050155853,.339,0.0,.000,0.0,.000,0.0,.000
Greg Mosel,"May 3, 2018 (Hoofddorp Pioniers - <b>DSS</b>)","August 16, 2018 (<b>DSS</b> - Silicon Storks)",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,10,0,0,0,0,0.0,.000,0.33978287050155853,.339,0.0,.000,,.000,0.0,.000
Greg Muller,"April 20, 2017 (L&D Amsterdam Pirates - <b>Curacao Neptunus</b>)","September 1, 2019 (<b>Curacao Neptunus</b> - L&D Amsterdam Pirates)",142,524,457,76,116,75,23,2,5,52,18,3,9,3,2,75,1,12,First Baseman,68,0,0,0,0,21,2,0,11,1,54,0,0.2538293216630197,.253,0.33978246306808163,.339,0.34573304157549234,.345,0.6854276980640419,.685,0.09190371991247265,.091
Gregory Gustina,"April 10, 2010 (Curacao Neptunus - <b>Sparta-Feyenoord</b>)","September 1, 2012 (<b>Sparta-Feyenoord</b> - Mampaey Hawks)",57,28,25,4,7,5,1,0,0,2,0,0,0,1,0,11,0,0,Pitcher,5,0,0,0,0,5,1,47,0,0,0,0,0.28,.280,0.33977793443778637,.339,0.32,.320,0.6414285714285715,.641,0.04,.040
Gregory Hassell,"April 10, 2010 (L&D Amsterdam Pirates - <b>AdoLakers</b>)","June 24, 2012 (Curacao Neptunus - <b>AdoLakers</b>)",82,274,218,32,50,14,6,2,0,41,12,8,6,9,0,57,0,1,Center Fielder,0,1,0,12,37,3,16,0,5,8,20,0,0.22935779816513763,.229,0.33981222638324804,.339,0.27522935779816515,.275,0.6292439563383112,.629,0.045871559633027525,.045
Gregory Trinidad,"April 30, 2011 (<b>Curacao Neptunus</b> - HCAW)","July 8, 2018 (L&D Amsterdam Pirates - <b>Curacao Neptunus</b>)",151,489,429,40,85,38,10,1,0,44,2,7,3,8,3,82,2,9,First Baseman,122,0,0,0,0,21,2,0,15,1,4,0,0.19813519813519814,.198,0.3395306495802806,.339,0.2261072261072261,.226,0.5001358559640768,.500,0.027972027972027972,.027
Gyenuar Lopez,"April 14, 2011 (Kinheim - <b>AdoLakers</b>)","September 20, 2015 (Kinheim - <b>Curacao Neptunus</b>)",206,855,707,114,208,101,42,9,1,113,28,17,14,11,8,74,2,13,Third Baseman,37,10,41,0,19,10,38,0,4,0,34,33,0.2942008486562942,.294,0.3399364020226242,.339,0.38330975954738333,.383,0.777461806331009,.777,0.0891089108910891,.089
HALLEY,"August 2, 2020 (Quick Amersfoort - <b>Silicon Storks</b>)","August 20, 2020 (<b>Silicon Storks</b> - HCAW)",10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Pitcher,0,0,0,0,0,0,0,8,0,0,0,2,0.0,.000,0.3399304952215465,.339,0.0,.000,0.0,.000,0.0,.000
HALMAN,"July 23, 2020 (Silicon Storks - <b>Twins</b>)","September 26, 2020 (<b>Twins</b> - Silicon Storks)",58,256,216,30,52,38,20,0,0,32,0,4,4,0,4,32,0,6,Catcher,0,0,0,50,0,8,0,0,0,0,0,0,0.24074074074074073,.240,0.3399389715316065,.339,0.3333333333333333,.333,0.6770833333333333,.677,0.09259259259259259,.092
HANSEN,"July 23, 2020 (<b>Silicon Storks</b> - Twins)","September 20, 2020 (Quick Amersfoort - <b>Silicon Storks</b>)",48,172,152,18,36,18,6,2,0,14,16,4,2,4,0,36,0,0,Third Baseman,0,16,36,0,0,0,0,0,0,2,0,6,0.23684210526315788,.236,0.33988297209334534,.339,0.3026315789473684,.302,0.6049571603427173,.604,0.06578947368421052,.065
HASWELL,"August 18, 2020 (Hoofddorp Pioniers - <b>L&D Amsterdam Pirates</b>)","October 4, 2020 (<b>L&D Amsterdam Pirates</b> - HCAW)",12,24,18,6,6,2,2,0,0,6,0,0,0,0,0,2,0,2,Left Fielder,2,0,2,0,0,0,6,0,2,0,2,0,0.3333333333333333,.333,0.3399162281916367,.339,0.4444444444444444,.444,0.9444444444444444,.944,0.1111111111111111,.111
HEESCH v,"September 20, 2020 (<b>Twins</b> - DSS/KINHEIM)","September 20, 2020 (<b>Twins</b> - DSS/KINHEIM)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Catcher,0,0,0,2,0,0,0,0,0,0,0,0,0.0,.000,0.3399162281916367,.339,0.0,.000,,.000,0.0,.000
HEILIGERS,"August 31, 2020 (<b>Hoofddorp Pioniers</b> - Quick Amersfoort)","September 24, 2020 (L&D Amsterdam Pirates - <b>Hoofddorp Pioniers</b>)",6,8,8,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Center Fielder,0,0,0,2,2,2,0,0,0,2,0,0,0.0,.000,0.3398926964347525,.339,0.0,.000,0.0,.000,0.0,.000
HELMENDACH,"July 23, 2020 (DSS/KINHEIM - <b>Hoofddorp Pioniers</b>)","September 24, 2020 (L&D Amsterdam Pirates - <b>Hoofddorp Pioniers</b>)",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,12,0,0,0,0,0.0,.000,0.3398926964347525,.339,0.0,.000,,.000,0.0,.000
HENRIQUE,"July 23, 2020 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)","October 12, 2020 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",54,242,190,48,44,30,4,0,2,50,34,4,0,0,2,34,0,6,Left Fielder,0,4,0,0,6,4,44,0,0,0,0,2,0.23157894736842105,.231,0.33999412790798084,.339,0.28421052631578947,.284,0.6726402783819052,.672,0.05263157894736842,.052
HERBOLD,"September 28, 2020 (HCAW - <b>Curacao Neptunus</b>)","September 28, 2020 (HCAW - <b>Curacao Neptunus</b>)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.33999412790798084,.339,0.0,.000,,.000,0.0,.000
HERNANDEZ,"July 23, 2020 (<b>Silicon Storks</b> - Twins)","September 24, 2020 (<b>Silicon Storks</b> - Twins)",50,190,160,14,28,12,4,0,0,30,6,6,0,0,0,42,0,2,Right Fielder,0,0,0,12,0,2,8,0,4,0,32,0,0.175,.175,0.33993723705083106,.339,0.2,.200,0.5052631578947369,.505,0.025,.025
HOEVERTS,"August 20, 2020 (<b>Silicon Storks</b> - HCAW)","September 24, 2020 (<b>Silicon Storks</b> - Twins)",12,46,42,4,8,2,0,0,0,4,4,0,0,0,0,10,0,0,Second Baseman,0,8,2,0,0,0,0,0,0,0,0,2,0.19047619047619047,.190,0.3399058928971544,.339,0.19047619047619047,.190,0.45134575569358176,.451,0.0,.000
HORST vd,"July 26, 2020 (<b>L&D Amsterdam Pirates</b> - Curacao Neptunus)","October 12, 2020 (Curacao Neptunus - <b>L&D Amsterdam Pirates</b>)",12,22,20,4,4,4,0,0,0,2,0,0,0,0,0,8,0,0,Shortstop,0,0,4,0,0,0,0,0,0,0,0,8,0.2,.200,0.33989315871101156,.339,0.2,.200,0.4727272727272727,.472,0.0,.000
HUIJER,"July 25, 2020 (<b>Hoofddorp Pioniers</b> - DSS/KINHEIM)","August 22, 2020 (<b>Hoofddorp Pioniers</b> - Twins)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,8,0,0,0,0,0.0,.000,0.33989315871101156,.339,0.0,.000,,.000,0.0,.000
Harvey Gumbs,"April 24, 2011 (L&D Amsterdam Pirates - <b>AdoLakers</b>)","September 3, 2011 (Euro Stars - <b>AdoLakers</b>)",29,95,92,2,27,8,1,0,0,2,2,1,0,0,1,13,0,1,Designated Hitter,7,0,0,0,3,14,3,3,5,0,1,0,0.29347826086956524,.293,0.339864835779777,.339,0.30434782608695654,.304,0.6096109839816934,.609,0.010869565217391304,.010
Henk van Heijningen,"April 14, 2013 (<b>Mampaey Hawks</b> - Curacao Neptunus)","June 15, 2017 (Twins - <b>Curacao Neptunus</b>)",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,1,0,0,0,0,0,0,42,0,0,0,0,0.0,.000,0.339864835779777,.339,0.0,.000,,.000,0.0,.000
Herman Gaarman,"April 11, 2010 (<b>Sparta-Feyenoord</b> - Curacao Neptunus)","June 10, 2010 (<b>Sparta-Feyenoord</b> - Kinheim)",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,5,0,0,0,0,0.0,.000,0.339864835779777,.339,0.0,.000,,.000,0.0,.000
Hidde Brocken,"June 25, 2016 (UVV - <b>L&D Amsterdam Pirates</b>)","September 19, 2017 (HCAW - <b>L&D Amsterdam Pirates</b>)",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,7,0,0,0,0,0.0,.000,0.339864835779777,.339,0.0,.000,,.000,0.0,.000
Homme Burmann,"May 3, 2014 (HCAW - <b>Mampaey Hawks</b>)","May 13, 2014 (<b>Mampaey Hawks</b> - Curacao Neptunus)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.339864835779777,.339,0.0,.000,,.000,0.0,.000
Howard Winklaar,"May 12, 2018 (<b>Hoofddorp Pioniers</b> - Twins)","June 23, 2018 (<b>Hoofddorp Pioniers</b> - DSS)",3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Left Fielder,0,0,0,0,0,1,1,1,0,1,1,0,0.0,.000,0.3398531323444589,.339,0.0,.000,0.0,.000,0.0,.000
Hugo Koehorst,"August 19, 2017 (DSS - <b>Onze Gezellen</b>)","September 19, 2017 (<b>Onze Gezellen</b> - Silicon Storks)",8,33,30,3,5,1,1,0,1,3,1,0,0,0,0,6,0,0,Right Fielder,0,0,0,0,0,0,0,1,0,1,8,0,0.16666666666666666,.166,0.3398254613054255,.339,0.3,.300,0.5424242424242425,.542,0.13333333333333333,.133
Hugo van der Kooij,"August 23, 2012 (Sparta-Feyenoord - <b>Mampaey Hawks</b>)","September 7, 2013 (AdoLakers - <b>Mampaey Hawks</b>)",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,18,0,0,0,0,0.0,.000,0.3398254613054255,.339,0.0,.000,,.000,0.0,.000
Hylke van Viersen,"September 19, 2010 (Almere Magpies - <b>UVV</b>)","September 8, 2013 (<b>UVV</b> - HCAW)",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,20,0,0,0,0,0.0,.000,0.3398254613054255,.339,0.0,.000,,.000,0.0,.000
IANNELLI,"July 23, 2020 (Silicon Storks - <b>Twins</b>)","September 24, 2020 (Silicon Storks - <b>Twins</b>)",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,22,0,0,0,0,0.0,.000,0.3398254613054255,.339,0.0,.000,,.000,0.0,.000
Ian Delemarre,"September 4, 2011 (Hoofddorp Pioniers - <b>L&D Amsterdam Pirates</b>)","August 3, 2019 (<b>HCAW</b> - L&D Amsterdam Pirates)",106,6,5,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,Pitcher,1,0,1,0,1,1,0,105,0,0,0,0,0.0,.000,0.33980791407769495,.339,0.0,.000,0.0,.000,0.0,.000
Ibo Redan,"April 15, 2017 (<b>Twins</b> - UVV)","July 27, 2017 (<b>Twins</b> - HCAW)",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,1,0,0,0.0,.000,0.33980791407769495,.339,0.0,.000,,.000,0.0,.000
Ibrahin Redan,"April 7, 2012 (HCAW - <b>AdoLakers</b>)","October 13, 2019 (Kinheim - <b>DSS</b>)",90,213,181,24,47,24,5,2,2,25,8,3,3,3,0,55,1,2,Designated Hitter,2,0,0,0,2,24,17,20,17,3,20,0,0.2596685082872928,.259,0.3398390186494403,.339,0.3425414364640884,.342,0.6993489482011777,.699,0.08287292817679558,.082
Ilja Buschman,"June 6, 2013 (<b>AdoLakers</b> - Mampaey Hawks)","August 24, 2013 (<b>AdoLakers</b> - UVV)",3,11,7,1,0,2,0,0,0,3,2,0,1,0,0,2,0,0,Shortstop,0,0,1,0,0,0,0,0,0,0,0,2,0.0,.000,0.3398412671144629,.339,0.0,.000,0.36363636363636365,.363,0.0,.000
Imco Rudolph,"April 10, 2010 (Curacao Neptunus - <b>Sparta-Feyenoord</b>)","July 1, 2018 (HCAW - <b>Silicon Storks</b>)",68,202,184,18,25,11,2,1,0,12,3,2,2,3,1,47,0,7,Second Baseman,0,35,10,0,0,7,0,0,10,1,14,1,0.1358695652173913,.135,0.3395870489779119,.339,0.15760869565217392,.157,0.35067800258286697,.350,0.021739130434782608,.021
Irving Redan,"April 17, 2010 (<b>AdoLakers</b> - Kinheim)","September 26, 2020 (Twins - <b>Silicon Storks</b>)",184,563,486,54,98,48,10,10,3,54,24,9,7,8,8,137,0,13,Designated Hitter,5,2,41,0,9,59,44,2,21,8,25,0,0.20164609053497942,.201,0.33931238106615924,.339,0.28189300411522633,.281,0.564308634665848,.564,0.08024691358024691,.080
Ivan Granados,"April 13, 2013 (<b>HCAW</b> - UVV)","August 31, 2014 (<b>HCAW</b> - UVV)",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,34,0,0,0,0,0.0,.000,0.33931238106615924,.339,0.0,.000,,.000,0.0,.000
Ivar Meijer,"June 1, 2018 (Curacao Neptunus - <b>Silicon Storks</b>)","June 1, 2018 (Curacao Neptunus - <b>Silicon Storks</b>)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,1,0,0,0,0,0.0,.000,0.33931238106615924,.339,0.0,.000,,.000,0.0,.000
JACOBS A,"September 1, 2020 (Silicon Storks - <b>Hoofddorp Pioniers</b>)","September 1, 2020 (Silicon Storks - <b>Hoofddorp Pioniers</b>)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,2,0,0,0,0,0.0,.000,0.33931238106615924,.339,0.0,.000,,.000,0.0,.000
JACOBS R,"July 23, 2020 (DSS/KINHEIM - <b>Hoofddorp Pioniers</b>)","September 10, 2020 (<b>Hoofddorp Pioniers</b> - HCAW)",38,152,120,36,24,4,0,0,2,14,8,0,10,8,0,16,0,2,Second Baseman,0,38,0,0,0,0,0,0,0,0,0,2,0.2,.200,0.3392819096804984,.339,0.25,.250,0.5657894736842105,.565,0.05,.050
JANSSEN DR,"August 8, 2020 (Curacao Neptunus - <b>Twins</b>)","August 9, 2020 (<b>Twins</b> - Curacao Neptunus)",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,4,0,0,0,0,0.0,.000,0.3392819096804984,.339,0.0,.000,,.000,0.0,.000
JANSSEN Da,"July 23, 2020 (Silicon Storks - <b>Twins</b>)","August 9, 2020 (<b>Twins</b> - Curacao Neptunus)",12,26,22,0,2,0,0,0,0,2,0,0,0,2,0,4,0,0,Catcher,0,0,0,4,0,2,0,4,2,0,0,0,0.09090909090909091,.090,0.3392408298896605,.339,0.09090909090909091,.090,0.24475524475524477,.244,0.0,.000
JOHNSON,"August 18, 2020 (<b>Curacao Neptunus</b> - HCAW)","October 12, 2020 (<b>Curacao Neptunus</b> - L&D Amsterdam Pirates)",36,130,104,28,42,30,6,0,0,18,10,4,0,2,6,14,0,2,Right Fielder,0,0,0,0,12,0,2,0,0,0,28,0,0.40384615384615385,.403,0.3393761436656879,.339,0.46153846153846156,.461,0.9230769230769231,.923,0.057692307692307696,.057
Jair Roseburg,"April 10, 2010 (Kinheim - <b>Almere Magpies</b>)","April 30, 2016 (L&D Amsterdam Pirates - <b>UVV</b>)",107,345,298,31,72,32,13,1,0,20,15,13,12,9,6,71,0,5,Second Baseman,17,76,4,0,0,11,1,1,8,2,0,3,0.24161073825503357,.241,0.33926510522742703,.339,0.29194630872483224,.291,0.5933955840871511,.593,0.050335570469798654,.050
Jair Thompson,"September 16, 2010 (Almere Magpies - <b>UVV</b>)","September 19, 2010 (Almere Magpies - <b>UVV</b>)",3,13,12,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,Catcher,0,0,0,3,0,0,0,0,0,0,0,0,0.25,.250,0.33926162252976166,.339,0.25,.250,0.5576923076923077,.557,0.0,.000
Jaison Gijsbertha,"April 4, 2019 (DSS - <b>Hoofddorp Pioniers</b>)","August 4, 2019 (Curacao Neptunus - <b>Hoofddorp Pioniers</b>)",30,92,79,6,19,11,2,1,0,8,1,1,2,3,0,16,0,4,Catcher,0,0,0,29,0,0,0,0,2,0,0,0,0.24050632911392406,.240,0.33924286743821275,.339,0.2911392405063291,.291,0.606356631810677,.606,0.05063291139240506,.050
Jakob Syren,"April 28, 2018 (Silicon Storks - <b>Twins</b>)","September 8, 2018 (HCAW - <b>Twins</b>)",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,22,0,0,0,0,0.0,.000,0.33924286743821275,.339,0.0,.000,,.000,0.0,.000
Jakub Malik,"April 22, 2010 (L&D Amsterdam Pirates - <b>Hoofddorp Pioniers</b>)","August 22, 2010 (Curacao Neptunus - <b>Hoofddorp Pioniers</b>)",39,162,145,17,35,16,6,2,1,9,0,1,4,1,2,20,1,4,Center Fielder,0,0,0,0,39,0,0,0,0,0,0,0,0.2413793103448276,.241,0.33919242720583875,.339,0.3310344827586207,.331,0.6335036185610898,.633,0.0896551724137931,.089
Jamie Verheylewegen,"April 16, 2015 (L&D Amsterdam Pirates - <b>UVV</b>)","May 26, 2019 (<b>Twins</b> - Quick Amersfoort)",164,619,530,68,146,66,13,2,0,73,20,18,3,10,3,49,0,17,First Baseman,159,0,0,0,0,2,2,0,7,2,0,0,0.27547169811320754,.275,0.33929383622795345,.339,0.30754716981132074,.307,0.6661901423476697,.666,0.03207547169811321,.032
Jan Baldee,"April 10, 2010 (Curacao Neptunus - <b>Sparta-Feyenoord</b>)","September 10, 2011 (Euro Stars - <b>AdoLakers</b>)",42,112,104,8,14,2,1,0,0,3,3,1,3,2,0,38,0,2,Shortstop,0,9,0,0,0,0,0,1,5,1,0,31,0.1346153846153846,.134,0.33914236187078206,.339,0.14423076923076922,.144,0.32280219780219777,.322,0.009615384615384616,.009
Jan Evertse,"April 13, 2017 (UVV - <b>Twins</b>)","August 4, 2019 (<b>Twins</b> - DSS)",67,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,0,0,0,67,0,0,0,0,0.5,.500,0.3391450690003366,.339,1.0,1.000,1.5,1.000,0.5,.500
Jan Rehacek,"June 4, 2011 (Kinheim - <b>Hoofddorp Pioniers</b>)","July 1, 2012 (<b>Hoofddorp Pioniers</b> - Curacao Neptunus)",37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pitcher,0,0,0,0,0,1,0,36,0,0,0,0,0.0,.000,0.33914221522875104,.339,0.0,.000,0.0,.000,0.0,.000
Jan Tomek,"May 6, 2017 (<b>Curacao Neptunus</b> - HCAW)","October 1, 2017 (<b>Curacao Neptunus</b> - L&D Amsterdam Pirates)",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,16,0,0,0,0,0.0,.000,0.33914221522875104,.339,0.0,.000,,.000,0.0,.000
Jan van den Hurk,"April 4, 2019 (Quick Amersfoort - <b>Twins</b>)","April 4, 2019 (Quick Amersfoort - <b>Twins</b>)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,1,0,0,0,0,0.0,.000,0.33914221522875104,.339,0.0,.000,,.000,0.0,.000
Jan-Willem Geerts,"July 27, 2018 (Silicon Storks - <b>L&D Amsterdam Pirates</b>)","August 17, 2019 (Silicon Storks - <b>Quick Amersfoort</b>)",30,29,25,9,6,4,1,0,0,3,3,1,0,0,1,3,0,0,Pitcher,1,3,0,0,0,4,0,22,3,0,0,0,0.24,.240,0.3391351897030369,.339,0.28,.280,0.5903448275862069,.590,0.04,.040
Jari Krutzen,"June 3, 2014 (<b>Mampaey Hawks</b> - Curacao Neptunus)","June 3, 2014 (<b>Mampaey Hawks</b> - Curacao Neptunus)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,0,0,0,0,1,0,0,0,0,0.0,.000,0.3391351897030369,.339,0.0,.000,,.000,0.0,.000
Jarreau Martina,"May 16, 2010 (Hoofddorp Pioniers - <b>Sparta-Feyenoord</b>)","August 4, 2019 (<b>Twins</b> - DSS)",179,697,614,95,167,54,18,8,1,48,41,21,16,11,7,99,1,6,Catcher,7,11,5,73,38,7,33,0,13,1,22,0,0.2719869706840391,.271,0.3390985807120694,.339,0.3322475570032573,.332,0.6651026502600722,.665,0.06026058631921824,.060
Jarred Duin,"August 31, 2011 (UVV - <b>Sparta-Feyenoord</b>)","September 1, 2012 (<b>Sparta-Feyenoord</b> - Mampaey Hawks)",50,173,152,12,31,10,7,0,0,13,2,1,2,6,0,35,0,3,First Baseman,45,4,0,0,0,3,0,0,0,1,0,0,0.20394736842105263,.203,0.338992817771839,.338,0.25,.250,0.5158959537572254,.515,0.046052631578947366,.046
Jason Halman,"April 10, 2010 (<b>Kinheim</b> - Almere Magpies)","August 4, 2019 (<b>Twins</b> - DSS)",140,626,560,90,173,115,52,0,12,51,5,6,5,1,7,104,2,17,Catcher,0,0,0,114,0,18,7,0,1,0,1,0,0.30892857142857144,.308,0.3391489290995796,.339,0.4660714285714286,.466,0.8350810132359654,.835,0.15714285714285714,.157
Jason Jacobus,"August 11, 2010 (L&D Amsterdam Pirates - <b>AdoLakers</b>)","August 11, 2010 (L&D Amsterdam Pirates - <b>AdoLakers</b>)",1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Second Baseman,0,1,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.33914596660297414,.339,0.0,.000,0.25,.250,0.0,.000
Jason Jakobus,"May 23, 2013 (Kinheim - <b>AdoLakers</b>)","August 31, 2014 (Mampaey Hawks - <b>AdoLakers</b>)",72,256,230,22,52,12,5,1,0,15,18,3,1,8,2,52,0,2,Center Fielder,0,9,2,0,36,9,19,0,5,0,1,4,0.22608695652173913,.226,0.3389899358347288,.338,0.2565217391304348,.256,0.5221467391304349,.522,0.030434782608695653,.030
Jason Leonora,"May 1, 2012 (HCAW - <b>Sparta-Feyenoord</b>)","June 16, 2012 (<b>Sparta-Feyenoord</b> - HCAW)",9,22,22,0,3,1,0,0,0,0,0,0,0,0,0,5,0,2,Second Baseman,0,8,1,0,0,0,0,0,0,0,1,0,0.13636363636363635,.136,0.33895298720244016,.338,0.13636363636363635,.136,0.2727272727272727,.272,0.0,.000
Jason Orman,"May 29, 2010 (Kinheim - <b>Almere Magpies</b>)","April 28, 2011 (Sparta-Feyenoord - <b>Hoofddorp Pioniers</b>)",39,160,128,15,31,7,5,0,0,18,6,5,5,9,0,20,0,6,Shortstop,0,3,0,0,0,0,0,0,0,0,0,36,0.2421875,.242,0.3389510628435203,.338,0.28125,.281,0.61875,.618,0.0390625,.039
Jasper Elfrink,"August 29, 2011 (AdoLakers - <b>HCAW</b>)","October 4, 2020 (L&D Amsterdam Pirates - <b>HCAW</b>)",26,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Pitcher,0,0,0,2,0,0,0,24,1,0,0,0,0.6666666666666666,.666,0.3389592007350324,.338,0.6666666666666666,.666,1.3333333333333333,1.000,0.0,.000
